MotorEnergy,Engine,Country,Year,NumCars
Petroleum products,Total,United Kingdom,2017,18755110
Petroleum products,Total,United Kingdom,2018,19024664
Petroleum products,Total,United Kingdom,2021,19840380
Petroleum products,Total,United Kingdom,2022,20250367
Petroleum products,Total,United Kingdom,2023,20829020
Petroleum products,Total,Kosovo*,2017,47989
Petroleum products,Total,Kosovo*,2018,62225
Petroleum products,Total,Kosovo*,2019,63937
Petroleum products,Total,Kosovo*,2021,57991
Total,Total,Albania,2013,341691
Total,Total,Albania,2014,378053
Total,Total,Albania,2015,403630
Total,Total,Albania,2016,435613
Total,Total,Albania,2017,417426
Total,Total,Albania,2018,460027
Total,Total,Albania,2019,499590
Total,Total,Albania,2020,539497
Total,Total,Albania,2021,593280
Total,Total,Albania,2022,639379
Total,Total,Albania,2023,699337
Total,Total,Austria,1989,2903000
Total,Total,Austria,1990,2991000
Total,Total,Austria,1991,3100000
Total,Total,Austria,1992,3245000
Total,Total,Austria,1993,3367000
Total,Total,Austria,1994,3479000
Total,Total,Austria,1995,3594000
Total,Total,Austria,1996,3690000
Total,Total,Austria,1997,3783000
Total,Total,Austria,1998,3887000
Total,Total,Austria,1999,4010000
Total,Total,Austria,2000,4097000
Total,Total,Austria,2001,4182000
Total,Total,Austria,2002,3987000
Total,Total,Austria,2003,4054000
Total,Total,Austria,2004,4109000
Total,Total,Austria,2005,4157000
Total,Total,Austria,2006,4205000
Total,Total,Austria,2007,4246000
Total,Total,Austria,2008,4285000
Total,Total,Austria,2009,4360000
Total,Total,Austria,2010,4441000
Total,Total,Austria,2011,4513000
Total,Total,Austria,2012,4584000
Total,Total,Austria,2013,4641308
Total,Total,Austria,2014,4694921
Total,Total,Austria,2015,4748048
Total,Total,Austria,2016,4821557
Total,Total,Austria,2017,4898578
Total,Total,Austria,2018,4978852
Total,Total,Austria,2019,5039548
Total,Total,Austria,2020,5091827
Total,Total,Austria,2021,5133836
Total,Total,Austria,2022,5150890
Total,Total,Austria,2023,5185006
Total,Total,Bosnia and Herzegovina,2010,724787
Total,Total,Bosnia and Herzegovina,2011,735258
Total,Total,Bosnia and Herzegovina,2013,774855
Total,Total,Bosnia and Herzegovina,2014,799891
Total,Total,Bosnia and Herzegovina,2015,827224
Total,Total,Bosnia and Herzegovina,2016,859975
Total,Total,Bosnia and Herzegovina,2017,882999
Total,Total,Bosnia and Herzegovina,2018,919226
Total,Total,Bosnia and Herzegovina,2019,939283
Total,Total,Bosnia and Herzegovina,2020,936417
Total,Total,Bosnia and Herzegovina,2021,983077
Total,Total,Bosnia and Herzegovina,2022,1006142
Total,Total,Bosnia and Herzegovina,2023,1044950
Total,Total,Belgium,1970,2060000
Total,Total,Belgium,1975,2614000
Total,Total,Belgium,1979,3077000
Total,Total,Belgium,1980,3159000
Total,Total,Belgium,1981,3206000
Total,Total,Belgium,1982,3231000
Total,Total,Belgium,1983,3263000
Total,Total,Belgium,1984,3300000
Total,Total,Belgium,1985,3343000
Total,Total,Belgium,1986,3409000
Total,Total,Belgium,1987,3498000
Total,Total,Belgium,1988,3614000
Total,Total,Belgium,1989,3736000
Total,Total,Belgium,1990,3864000
Total,Total,Belgium,1991,3970000
Total,Total,Belgium,1992,4021000
Total,Total,Belgium,1993,4110000
Total,Total,Belgium,1994,4210000
Total,Total,Belgium,1995,4273000
Total,Total,Belgium,1996,4339000
Total,Total,Belgium,1997,4415000
Total,Total,Belgium,1998,4492000
Total,Total,Belgium,1999,4584000
Total,Total,Belgium,2000,4678000
Total,Total,Belgium,2001,4740000
Total,Total,Belgium,2002,4787000
Total,Total,Belgium,2003,4821000
Total,Total,Belgium,2004,4874000
Total,Total,Belgium,2005,4919000
Total,Total,Belgium,2006,4976000
Total,Total,Belgium,2007,5049000
Total,Total,Belgium,2008,5131000
Total,Total,Belgium,2009,5193000
Total,Total,Belgium,2010,5276000
Total,Total,Belgium,2011,5407000
Total,Total,Belgium,2012,5444000
Total,Total,Belgium,2013,5505100
Total,Total,Belgium,2014,5584690
Total,Total,Belgium,2015,5662059
Total,Total,Belgium,2016,5731292
Total,Total,Belgium,2017,5798939
Total,Total,Belgium,2018,5848425
Total,Total,Belgium,2019,5881874
Total,Total,Belgium,2020,5897488
Total,Total,Belgium,2021,5926009
Total,Total,Belgium,2022,5955127
Total,Total,Belgium,2023,6047551
Total,Total,Bulgaria,1970,164430
Total,Total,Bulgaria,1975,434790
Total,Total,Bulgaria,1980,815550
Total,Total,Bulgaria,1985,1063960
Total,Total,Bulgaria,1990,1317000
Total,Total,Bulgaria,1991,1359000
Total,Total,Bulgaria,1992,1411000
Total,Total,Bulgaria,1993,1505000
Total,Total,Bulgaria,1994,1588000
Total,Total,Bulgaria,1995,1648000
Total,Total,Bulgaria,1996,1707000
Total,Total,Bulgaria,1997,1731000
Total,Total,Bulgaria,1998,1809000
Total,Total,Bulgaria,1999,1908000
Total,Total,Bulgaria,2000,1993000
Total,Total,Bulgaria,2001,2086000
Total,Total,Bulgaria,2002,2174100
Total,Total,Bulgaria,2003,2309000
Total,Total,Bulgaria,2004,2438000
Total,Total,Bulgaria,2005,2538000
Total,Total,Bulgaria,2006,1768000
Total,Total,Bulgaria,2007,2082000
Total,Total,Bulgaria,2008,2366000
Total,Total,Bulgaria,2009,2502000
Total,Total,Bulgaria,2010,2602000
Total,Total,Bulgaria,2011,2695000
Total,Total,Bulgaria,2012,2807000
Total,Total,Bulgaria,2013,2910235
Total,Total,Bulgaria,2014,3013863
Total,Total,Bulgaria,2015,3162037
Total,Total,Bulgaria,2016,3143568
Total,Total,Bulgaria,2017,2770615
Total,Total,Bulgaria,2018,2773325
Total,Total,Bulgaria,2019,2829946
Total,Total,Bulgaria,2020,2866763
Total,Total,Bulgaria,2021,2830464
Total,Total,Bulgaria,2022,2896777
Total,Total,Bulgaria,2023,3006215
Total,Total,Switzerland,1988,2745000
Total,Total,Switzerland,1989,2896000
Total,Total,Switzerland,1990,2985000
Total,Total,Switzerland,1991,3058000
Total,Total,Switzerland,1992,3091000
Total,Total,Switzerland,1993,3110000
Total,Total,Switzerland,1994,3165000
Total,Total,Switzerland,1995,3229000
Total,Total,Switzerland,1996,3268000
Total,Total,Switzerland,1997,3323000
Total,Total,Switzerland,1998,3383000
Total,Total,Switzerland,1999,3467000
Total,Total,Switzerland,2000,3545000
Total,Total,Switzerland,2001,3630000
Total,Total,Switzerland,2002,3701000
Total,Total,Switzerland,2003,3754000
Total,Total,Switzerland,2004,3811000
Total,Total,Switzerland,2005,3864000
Total,Total,Switzerland,2006,3900000
Total,Total,Switzerland,2007,3956000
Total,Total,Switzerland,2008,3990000
Total,Total,Switzerland,2009,4010000
Total,Total,Switzerland,2010,4076000
Total,Total,Switzerland,2011,4163000
Total,Total,Switzerland,2012,4255000
Total,Total,Switzerland,2013,4365563
Total,Total,Switzerland,2014,4431886
Total,Total,Switzerland,2015,4508898
Total,Total,Switzerland,2016,4578963
Total,Total,Switzerland,2017,4630054
Total,Total,Switzerland,2018,4666278
Total,Total,Switzerland,2019,4692741
Total,Total,Switzerland,2020,4733517
Total,Total,Switzerland,2021,4793803
Total,Total,Switzerland,2022,4812896
Total,Total,Switzerland,2023,4861544
Total,Total,Cyprus,1975,59500
Total,Total,Cyprus,1980,92200
Total,Total,Cyprus,1985,126000
Total,Total,Cyprus,1990,179000
Total,Total,Cyprus,1991,190000
Total,Total,Cyprus,1992,198000
Total,Total,Cyprus,1993,203000
Total,Total,Cyprus,1994,210000
Total,Total,Cyprus,1995,220000
Total,Total,Cyprus,1996,227000
Total,Total,Cyprus,1997,235000
Total,Total,Cyprus,1998,249000
Total,Total,Cyprus,1999,257000
Total,Total,Cyprus,2000,268000
Total,Total,Cyprus,2001,280000
Total,Total,Cyprus,2002,288000
Total,Total,Cyprus,2003,303000
Total,Total,Cyprus,2004,336000
Total,Total,Cyprus,2005,355000
Total,Total,Cyprus,2006,373000
Total,Total,Cyprus,2007,411000
Total,Total,Cyprus,2008,444000
Total,Total,Cyprus,2009,461000
Total,Total,Cyprus,2010,463000
Total,Total,Cyprus,2011,470000
Total,Total,Cyprus,2012,475000
Total,Total,Cyprus,2013,474561
Total,Total,Cyprus,2014,478492
Total,Total,Cyprus,2015,487692
Total,Total,Cyprus,2016,508284
Total,Total,Cyprus,2017,526617
Total,Total,Cyprus,2018,550695
Total,Total,Cyprus,2019,572501
Total,Total,Cyprus,2020,578158
Total,Total,Cyprus,2021,592156
Total,Total,Cyprus,2022,601131
Total,Total,Cyprus,2023,625625
Total,Total,Czechia,1970,728000
Total,Total,Czechia,1975,1259000
Total,Total,Czechia,1980,1738000
Total,Total,Czechia,1985,2023000
Total,Total,Czechia,1990,2411000
Total,Total,Czechia,1993,2833143
Total,Total,Czechia,1994,2923916
Total,Total,Czechia,1995,3043320
Total,Total,Czechia,1996,3192532
Total,Total,Czechia,1997,3391541
Total,Total,Czechia,1998,3492961
Total,Total,Czechia,1999,3440000
Total,Total,Czechia,2000,3438900
Total,Total,Czechia,2001,3529800
Total,Total,Czechia,2002,3647100
Total,Total,Czechia,2003,3706012
Total,Total,Czechia,2004,3816000
Total,Total,Czechia,2005,3959000
Total,Total,Czechia,2006,4109000
Total,Total,Czechia,2007,4280000
Total,Total,Czechia,2008,4423000
Total,Total,Czechia,2009,4435000
Total,Total,Czechia,2010,4496000
Total,Total,Czechia,2011,4582000
Total,Total,Czechia,2012,4706000
Total,Total,Czechia,2013,4729185
Total,Total,Czechia,2014,4833386
Total,Total,Czechia,2015,5115316
Total,Total,Czechia,2016,5307808
Total,Total,Czechia,2017,5538222
Total,Total,Czechia,2018,5747913
Total,Total,Czechia,2019,5924995
Total,Total,Czechia,2020,6049255
Total,Total,Czechia,2021,6088730
Total,Total,Czechia,2022,6305934
Total,Total,Czechia,2023,6512774
Total,Total,Germany,1970,13941000
Total,Total,Germany,1975,17898000
Total,Total,Germany,1979,22535000
Total,Total,Germany,1980,23192000
Total,Total,Germany,1981,23731000
Total,Total,Germany,1982,24105000
Total,Total,Germany,1983,24580000
Total,Total,Germany,1984,25218000
Total,Total,Germany,1985,25845000
Total,Total,Germany,1986,26917000
Total,Total,Germany,1987,27908000
Total,Total,Germany,1988,28878000
Total,Total,Germany,1989,29755000
Total,Total,Germany,1990,30685000
Total,Total,Germany,1991,31322000
Total,Total,Germany,1992,36042408
Total,Total,Germany,1993,38772000
Total,Total,Germany,1994,39765000
Total,Total,Germany,1995,40404000
Total,Total,Germany,1996,40988000
Total,Total,Germany,1997,41372000
Total,Total,Germany,1998,41674000
Total,Total,Germany,1999,42324000
Total,Total,Germany,2000,43772260
Total,Total,Germany,2001,44383000
Total,Total,Germany,2002,44657000
Total,Total,Germany,2003,45023000
Total,Total,Germany,2004,45376000
Total,Total,Germany,2005,46090000
Total,Total,Germany,2006,46570000
Total,Total,Germany,2007,41184000
Total,Total,Germany,2008,41321000
Total,Total,Germany,2009,41738000
Total,Total,Germany,2010,42302000
Total,Total,Germany,2011,42928000
Total,Total,Germany,2012,43431000
Total,Total,Germany,2013,43851000
Total,Total,Germany,2014,44403000
Total,Total,Germany,2015,45071000
Total,Total,Germany,2016,45803560
Total,Total,Germany,2017,46474594
Total,Total,Germany,2018,47095784
Total,Total,Germany,2019,47715977
Total,Total,Germany,2020,48248584
Total,Total,Germany,2021,48540878
Total,Total,Germany,2022,48763036
Total,Total,Germany,2023,49098685
Total,Total,Denmark,1970,1077000
Total,Total,Denmark,1975,1295000
Total,Total,Denmark,1979,1423000
Total,Total,Denmark,1980,1390000
Total,Total,Denmark,1981,1367000
Total,Total,Denmark,1982,1358000
Total,Total,Denmark,1983,1390000
Total,Total,Denmark,1984,1440000
Total,Total,Denmark,1985,1501000
Total,Total,Denmark,1986,1558000
Total,Total,Denmark,1987,1587000
Total,Total,Denmark,1988,1596000
Total,Total,Denmark,1989,1598000
Total,Total,Denmark,1990,1590000
Total,Total,Denmark,1991,1594000
Total,Total,Denmark,1992,1604053
Total,Total,Denmark,1993,1617734
Total,Total,Denmark,1994,1611191
Total,Total,Denmark,1995,1679007
Total,Total,Denmark,1996,1738854
Total,Total,Denmark,1997,1783098
Total,Total,Denmark,1998,1817147
Total,Total,Denmark,1999,1843254
Total,Total,Denmark,2000,1854060
Total,Total,Denmark,2001,1872631
Total,Total,Denmark,2002,1888290
Total,Total,Denmark,2003,1894649
Total,Total,Denmark,2004,1915821
Total,Total,Denmark,2005,1964682
Total,Total,Denmark,2006,2020013
Total,Total,Denmark,2007,2068493
Total,Total,Denmark,2008,2099090
Total,Total,Denmark,2009,2120322
Total,Total,Denmark,2010,2163676
Total,Total,Denmark,2011,2197831
Total,Total,Denmark,2012,2237122
Total,Total,Denmark,2013,2278021
Total,Total,Denmark,2014,2319207
Total,Total,Denmark,2015,2390823
Total,Total,Denmark,2016,2465534
Total,Total,Denmark,2017,2530052
Total,Total,Denmark,2018,2594482
Total,Total,Denmark,2019,2651741
Total,Total,Denmark,2020,2723612
Total,Total,Denmark,2021,2787553
Total,Total,Denmark,2022,2801076
Total,Total,Denmark,2023,2827864
Total,Total,Estonia,1980,126500
Total,Total,Estonia,1990,241664
Total,Total,Estonia,1991,261086
Total,Total,Estonia,1992,283469
Total,Total,Estonia,1993,317425
Total,Total,Estonia,1994,337812
Total,Total,Estonia,1995,383444
Total,Total,Estonia,1996,406598
Total,Total,Estonia,1997,427678
Total,Total,Estonia,1998,450954
Total,Total,Estonia,1999,458700
Total,Total,Estonia,2000,463900
Total,Total,Estonia,2001,407300
Total,Total,Estonia,2002,400700
Total,Total,Estonia,2003,434000
Total,Total,Estonia,2004,471000
Total,Total,Estonia,2005,493700
Total,Total,Estonia,2006,554000
Total,Total,Estonia,2007,523800
Total,Total,Estonia,2008,551800
Total,Total,Estonia,2009,545600
Total,Total,Estonia,2010,552680
Total,Total,Estonia,2011,574000
Total,Total,Estonia,2012,602100
Total,Total,Estonia,2013,628565
Total,Total,Estonia,2014,652950
Total,Total,Estonia,2015,676596
Total,Total,Estonia,2016,703151
Total,Total,Estonia,2017,725944
Total,Total,Estonia,2018,746464
Total,Total,Estonia,2019,794926
Total,Total,Estonia,2020,808689
Total,Total,Estonia,2021,825936
Total,Total,Estonia,2022,849294
Total,Total,Estonia,2023,865773
Total,Total,Greece,1970,227000
Total,Total,Greece,1975,439000
Total,Total,Greece,1979,822000
Total,Total,Greece,1980,863000
Total,Total,Greece,1981,911000
Total,Total,Greece,1982,996000
Total,Total,Greece,1983,1069000
Total,Total,Greece,1984,1155000
Total,Total,Greece,1985,1263000
Total,Total,Greece,1986,1359000
Total,Total,Greece,1987,1433000
Total,Total,Greece,1988,1504000
Total,Total,Greece,1989,1605000
Total,Total,Greece,1990,1736000
Total,Total,Greece,1991,1777000
Total,Total,Greece,1992,1829000
Total,Total,Greece,1993,1959000
Total,Total,Greece,1994,2074000
Total,Total,Greece,1995,2205000
Total,Total,Greece,1996,2339000
Total,Total,Greece,1997,2500000
Total,Total,Greece,1998,2676000
Total,Total,Greece,1999,2929000
Total,Total,Greece,2000,3195000
Total,Total,Greece,2001,3424000
Total,Total,Greece,2002,3646000
Total,Total,Greece,2003,3840000
Total,Total,Greece,2004,4073511
Total,Total,Greece,2005,4303129
Total,Total,Greece,2006,4543016
Total,Total,Greece,2007,4798530
Total,Total,Greece,2008,5023944
Total,Total,Greece,2009,5131960
Total,Total,Greece,2010,5216873
Total,Total,Greece,2011,5203591
Total,Total,Greece,2012,5167557
Total,Total,Greece,2013,5124208
Total,Total,Greece,2014,5110873
Total,Total,Greece,2015,5107620
Total,Total,Greece,2016,5160056
Total,Total,Greece,2017,5235928
Total,Total,Greece,2018,5282695
Total,Total,Greece,2019,5406551
Total,Total,Greece,2020,5492176
Total,Total,Greece,2021,5604192
Total,Total,Greece,2022,5726012
Total,Total,Greece,2023,5877759
Total,Total,Spain,1970,5017000
Total,Total,Spain,1975,6157000
Total,Total,Spain,1979,7058000
Total,Total,Spain,1980,7557000
Total,Total,Spain,1981,7943000
Total,Total,Spain,1982,8354000
Total,Total,Spain,1983,8714000
Total,Total,Spain,1984,8874000
Total,Total,Spain,1985,9274000
Total,Total,Spain,1986,9643000
Total,Total,Spain,1987,10219000
Total,Total,Spain,1988,10787000
Total,Total,Spain,1989,11468000
Total,Total,Spain,1990,11996000
Total,Total,Spain,1991,12537000
Total,Total,Spain,1992,13102000
Total,Total,Spain,1993,13441000
Total,Total,Spain,1994,13734000
Total,Total,Spain,1995,14212000
Total,Total,Spain,1999,16848000
Total,Total,Spain,2000,17449000
Total,Total,Spain,2001,18151000
Total,Total,Spain,2002,18733000
Total,Total,Spain,2003,18688000
Total,Total,Spain,2004,19542000
Total,Total,Spain,2006,21053000
Total,Total,Spain,2007,21760000
Total,Total,Spain,2008,22145000
Total,Total,Spain,2009,21984000
Total,Total,Spain,2010,22148000
Total,Total,Spain,2011,22277000
Total,Total,Spain,2012,22248000
Total,Total,Spain,2013,22025000
Total,Total,Spain,2014,22029512
Total,Total,Spain,2015,22355549
Total,Total,Spain,2016,22876830
Total,Total,Spain,2017,24676557
Total,Total,Spain,2018,25304190
Total,Total,Spain,2019,25836586
Total,Total,Spain,2020,26034347
Total,Total,Spain,2021,26293882
Total,Total,Spain,2022,26605478
Total,Total,Spain,2023,26778142
Total,Total,European Union - 27 countries (from 2020),2000,182033003
Total,Total,European Union - 27 countries (from 2020),2010,211348234
Total,Total,European Union - 27 countries (from 2020),2011,217805044
Total,Total,European Union - 27 countries (from 2020),2012,219461115
Total,Total,European Union - 27 countries (from 2020),2013,221705164
Total,Total,European Union - 27 countries (from 2020),2014,224317337
Total,Total,European Union - 27 countries (from 2020),2015,225651590
Total,Total,European Union - 27 countries (from 2020),2016,230249119
Total,Total,European Union - 27 countries (from 2020),2017,236047946
Total,Total,European Union - 27 countries (from 2020),2018,240409941
Total,Total,European Union - 27 countries (from 2020),2019,244850251
Total,Total,European Union - 27 countries (from 2020),2020,247656045
Total,Total,European Union - 27 countries (from 2020),2021,250246879
Total,Total,European Union - 27 countries (from 2020),2022,252612228
Total,Total,European Union - 27 countries (from 2020),2023,256129947
Total,Total,Finland,1989,1909000
Total,Total,Finland,1990,1939000
Total,Total,Finland,1991,1923000
Total,Total,Finland,1992,1936000
Total,Total,Finland,1993,1873000
Total,Total,Finland,1994,1873000
Total,Total,Finland,1995,1901000
Total,Total,Finland,1996,1943000
Total,Total,Finland,1997,1948000
Total,Total,Finland,1998,2021000
Total,Total,Finland,1999,2083000
Total,Total,Finland,2000,2135000
Total,Total,Finland,2001,2161000
Total,Total,Finland,2002,2195000
Total,Total,Finland,2003,2275000
Total,Total,Finland,2004,2347000
Total,Total,Finland,2005,2430000
Total,Total,Finland,2006,2506000
Total,Total,Finland,2007,2570000
Total,Total,Finland,2008,2700000
Total,Total,Finland,2009,2777000
Total,Total,Finland,2010,2877000
Total,Total,Finland,2011,2978000
Total,Total,Finland,2012,3037000
Total,Total,Finland,2013,3105834
Total,Total,Finland,2014,3172735
Total,Total,Finland,2015,3234860
Total,Total,Finland,2016,3322672
Total,Total,Finland,2017,3398937
Total,Total,Finland,2018,3470507
Total,Total,Finland,2019,3549803
Total,Total,Finland,2020,3607531
Total,Total,Finland,2021,3641532
Total,Total,Finland,2022,3673750
Total,Total,Finland,2023,3718278
Total,Total,France,1970,12470000
Total,Total,France,1975,15520000
Total,Total,France,1979,18440000
Total,Total,France,1980,19130000
Total,Total,France,1981,19750000
Total,Total,France,1982,20300000
Total,Total,France,1983,20600000
Total,Total,France,1984,20800000
Total,Total,France,1985,21090000
Total,Total,France,1986,21500000
Total,Total,France,1987,21970000
Total,Total,France,1988,22520000
Total,Total,France,1989,23010000
Total,Total,France,1990,23550000
Total,Total,France,1991,23810000
Total,Total,France,1992,24020000
Total,Total,France,1993,24385000
Total,Total,France,1994,24900000
Total,Total,France,1995,25100000
Total,Total,France,1996,25500000
Total,Total,France,1997,26090000
Total,Total,France,1998,26810000
Total,Total,France,1999,27480000
Total,Total,France,2000,28060000
Total,Total,France,2001,28700000
Total,Total,France,2002,29160000
Total,Total,France,2003,29560000
Total,Total,France,2004,29900000
Total,Total,France,2005,30100000
Total,Total,France,2006,30400000
Total,Total,France,2007,30700000
Total,Total,France,2009,31394000
Total,Total,France,2010,31657000
Total,Total,France,2011,35252631
Total,Total,France,2012,35531728
Total,Total,France,2013,36149230
Total,Total,France,2014,36647883
Total,Total,France,2015,37180101
Total,Total,France,2016,37673476
Total,Total,France,2017,38117663
Total,Total,France,2018,38229305
Total,Total,France,2019,38421218
Total,Total,France,2020,38467643
Total,Total,France,2021,38814659
Total,Total,France,2022,38856492
Total,Total,France,2023,39258632
Total,Total,Georgia,2013,738700
Total,Total,Georgia,2014,821100
Total,Total,Georgia,2015,894700
Total,Total,Georgia,2016,973300
Total,Total,Georgia,2017,1030421
Total,Total,Georgia,2018,1085638
Total,Total,Georgia,2019,1190070
Total,Total,Georgia,2020,1190070
Total,Total,Georgia,2021,1265867
Total,Total,Georgia,2022,1333012
Total,Total,Georgia,2023,1438585
Total,Total,Croatia,1970,184000
Total,Total,Croatia,1975,369000
Total,Total,Croatia,1980,584000
Total,Total,Croatia,1985,653000
Total,Total,Croatia,1990,795000
Total,Total,Croatia,1991,735650
Total,Total,Croatia,1992,669761
Total,Total,Croatia,1993,646000
Total,Total,Croatia,1994,698000
Total,Total,Croatia,1995,711000
Total,Total,Croatia,1996,836000
Total,Total,Croatia,1997,932000
Total,Total,Croatia,1998,1000000
Total,Total,Croatia,1999,1059000
Total,Total,Croatia,2000,1119000
Total,Total,Croatia,2001,1185000
Total,Total,Croatia,2002,1228000
Total,Total,Croatia,2003,1282000
Total,Total,Croatia,2004,1329000
Total,Total,Croatia,2005,1374000
Total,Total,Croatia,2006,1426000
Total,Total,Croatia,2007,1510000
Total,Total,Croatia,2008,1551000
Total,Total,Croatia,2009,1541000
Total,Total,Croatia,2010,1521000
Total,Total,Croatia,2011,1518000
Total,Total,Croatia,2012,1445000
Total,Total,Croatia,2013,1448300
Total,Total,Croatia,2014,1474495
Total,Total,Croatia,2015,1499802
Total,Total,Croatia,2016,1552904
Total,Total,Croatia,2017,1596087
Total,Total,Croatia,2018,1666413
Total,Total,Croatia,2019,1724900
Total,Total,Croatia,2020,1746285
Total,Total,Croatia,2021,1795465
Total,Total,Croatia,2022,1840767
Total,Total,Croatia,2023,1910131
Total,Total,Hungary,1990,1944553
Total,Total,Hungary,1991,2015455
Total,Total,Hungary,1992,2058334
Total,Total,Hungary,1993,2093529
Total,Total,Hungary,1994,2178891
Total,Total,Hungary,1995,2244946
Total,Total,Hungary,1996,2265180
Total,Total,Hungary,1997,2297964
Total,Total,Hungary,1998,2218124
Total,Total,Hungary,1999,2256000
Total,Total,Hungary,2000,2365000
Total,Total,Hungary,2001,2482800
Total,Total,Hungary,2002,2629500
Total,Total,Hungary,2003,2777000
Total,Total,Hungary,2004,2828000
Total,Total,Hungary,2005,2889000
Total,Total,Hungary,2006,3214000
Total,Total,Hungary,2007,3262000
Total,Total,Hungary,2008,3055000
Total,Total,Hungary,2009,3013720
Total,Total,Hungary,2010,2984060
Total,Total,Hungary,2011,2967810
Total,Total,Hungary,2012,2986030
Total,Total,Hungary,2013,3040732
Total,Total,Hungary,2014,3107695
Total,Total,Hungary,2015,3196856
Total,Total,Hungary,2016,3313206
Total,Total,Hungary,2017,3471997
Total,Total,Hungary,2018,3641823
Total,Total,Hungary,2019,3812013
Total,Total,Hungary,2020,3920799
Total,Total,Hungary,2021,4020159
Total,Total,Hungary,2022,4094129
Total,Total,Hungary,2023,4168651
Total,Total,Ireland,1970,389000
Total,Total,Ireland,1975,510600
Total,Total,Ireland,1980,734000
Total,Total,Ireland,1985,709500
Total,Total,Ireland,1990,797713
Total,Total,Ireland,1991,836583
Total,Total,Ireland,1992,858498
Total,Total,Ireland,1993,891027
Total,Total,Ireland,1994,939022
Total,Total,Ireland,1995,990384
Total,Total,Ireland,1996,1057383
Total,Total,Ireland,1997,1134400
Total,Total,Ireland,1998,1196900
Total,Total,Ireland,1999,1269200
Total,Total,Ireland,2000,1319000
Total,Total,Ireland,2001,1404000
Total,Total,Ireland,2002,1470000
Total,Total,Ireland,2003,1532000
Total,Total,Ireland,2004,1582000
Total,Total,Ireland,2005,1662000
Total,Total,Ireland,2006,1779000
Total,Total,Ireland,2007,1883000
Total,Total,Ireland,2008,2000500
Total,Total,Ireland,2009,1971740
Total,Total,Ireland,2010,1937130
Total,Total,Ireland,2011,1962460
Total,Total,Ireland,2012,1951130
Total,Total,Ireland,2013,1981830
Total,Total,Ireland,2014,2018310
Total,Total,Ireland,2015,2060170
Total,Total,Ireland,2016,2102720
Total,Total,Ireland,2017,2142390
Total,Total,Ireland,2018,2182920
Total,Total,Ireland,2019,2253210
Total,Total,Ireland,2020,2291940
Total,Total,Ireland,2021,2309760
Total,Total,Ireland,2022,2335130
Total,Total,Ireland,2023,2404140
Total,Total,Iceland,1989,124000
Total,Total,Iceland,1990,120000
Total,Total,Iceland,1991,121000
Total,Total,Iceland,1992,120000
Total,Total,Iceland,1993,116000
Total,Total,Iceland,1994,116000
Total,Total,Iceland,1995,119000
Total,Total,Iceland,1996,125000
Total,Total,Iceland,1997,132000
Total,Total,Iceland,1998,140000
Total,Total,Iceland,1999,151000
Total,Total,Iceland,2000,159000
Total,Total,Iceland,2001,160000
Total,Total,Iceland,2002,162000
Total,Total,Iceland,2003,167000
Total,Total,Iceland,2004,175000
Total,Total,Iceland,2005,187000
Total,Total,Iceland,2017,257100
Total,Total,Iceland,2018,267467
Total,Total,Iceland,2019,269825
Total,Total,Iceland,2020,269615
Total,Total,Iceland,2021,289017
Total,Total,Iceland,2022,287368
Total,Total,Iceland,2023,256000
Total,Total,Italy,1970,10181000
Total,Total,Italy,1975,15060000
Total,Total,Italy,1979,17073000
Total,Total,Italy,1980,17686000
Total,Total,Italy,1981,18603000
Total,Total,Italy,1982,19616000
Total,Total,Italy,1983,20389000
Total,Total,Italy,1984,20888000
Total,Total,Italy,1985,22495000
Total,Total,Italy,1986,23495000
Total,Total,Italy,1987,24320000
Total,Total,Italy,1988,25290000
Total,Total,Italy,1989,26267000
Total,Total,Italy,1990,27416000
Total,Total,Italy,1991,28519000
Total,Total,Italy,1992,29430000
Total,Total,Italy,1993,29652000
Total,Total,Italy,1994,29665000
Total,Total,Italy,1995,30301000
Total,Total,Italy,1996,30470000
Total,Total,Italy,1997,30748000
Total,Total,Italy,1998,31573000
Total,Total,Italy,1999,32038000
Total,Total,Italy,2000,32584000
Total,Total,Italy,2001,33239000
Total,Total,Italy,2002,33706000
Total,Total,Italy,2003,34310000
Total,Total,Italy,2004,33973000
Total,Total,Italy,2005,34667000
Total,Total,Italy,2006,35297000
Total,Total,Italy,2007,35680000
Total,Total,Italy,2008,36105000
Total,Total,Italy,2009,36372000
Total,Total,Italy,2010,36751000
Total,Total,Italy,2011,37113000
Total,Total,Italy,2012,37078000
Total,Total,Italy,2013,36963000
Total,Total,Italy,2014,37080753
Total,Total,Italy,2015,37351233
Total,Total,Italy,2016,37876138
Total,Total,Italy,2017,38520321
Total,Total,Italy,2018,39018170
Total,Total,Italy,2019,39545232
Total,Total,Italy,2020,39717874
Total,Total,Italy,2021,39822723
Total,Total,Italy,2022,40213061
Total,Total,Italy,2023,40915229
Total,Total,Liechtenstein,1990,16890
Total,Total,Liechtenstein,1991,17330
Total,Total,Liechtenstein,1992,17700
Total,Total,Liechtenstein,1993,17770
Total,Total,Liechtenstein,1994,18260
Total,Total,Liechtenstein,1995,19000
Total,Total,Liechtenstein,1996,19000
Total,Total,Liechtenstein,1997,20000
Total,Total,Liechtenstein,1998,20000
Total,Total,Liechtenstein,1999,21000
Total,Total,Liechtenstein,2000,22000
